City_PK,State,City_Village,latitude,longitude
Sikar|Rajasthan,Rajasthan,Sikar,27.583333,75.166667
Fatehpur|Rajasthan,Rajasthan,Fatehpur,27.9526342,74.99258822
Kanwat|Rajasthan,Rajasthan,Kanwat,27.5889822,75.6989924
Khandela|Rajasthan,Rajasthan,Khandela,27.605004,75.5015868
Lachhmangarh|Rajasthan,Rajasthan,Lachhmangarh,27.8330528,75.0338588
Guhala|Rajasthan,Rajasthan,Guhala,27.6911664,75.6359982
Neem Ka Thana|Rajasthan,Rajasthan,Neem Ka Thana,27.7360104,75.7854205
Ramgarh|Rajasthan,Rajasthan,Ramgarh,28.1707047,74.9776868
Ajeetgarh|Rajasthan,Rajasthan,Ajeetgarh,27.4195097,75.822401
Reengus|Rajasthan,Rajasthan,Reengus,27.3119247,75.2996568
Sri Madhopur|Rajasthan,Rajasthan,Sri Madhopur,27.4253618,75.71622219
Abu Road|Rajasthan,Rajasthan,Abu Road,24.4828256,72.7820384
Mount Abu|Rajasthan,Rajasthan,Mount Abu,24.592433,72.7081876
Bhavri|Rajasthan,Rajasthan,Bhavri,24.6604087,72.9170718
Pindwara|Rajasthan,Rajasthan,Pindwara,24.7926,73.0469
Swaroopganj|Rajasthan,Rajasthan,Swaroopganj,24.6593048,72.9304449
Reodar|Rajasthan,Rajasthan,Reodar,24.5949145,72.48905855
Sheoganj|Rajasthan,Rajasthan,Sheoganj,25.1388932,73.0655263
Goyli|Rajasthan,Rajasthan,Goyli,24.9005218,72.8293921
Sirohi|Rajasthan,Rajasthan,Sirohi,24.833333,72.75
Anupgarh|Rajasthan,Rajasthan,Anupgarh,29.1906459,73.2113999
Sri Ganganagar|Rajasthan,Rajasthan,Sri Ganganagar,29.9270556,73.8761519
Gharsana|Rajasthan,Rajasthan,Gharsana,29.0231819,73.0742912
Karanpur|Rajasthan,Rajasthan,Karanpur,29.8430883,73.4503328
Kesrisinghpur|Rajasthan,Rajasthan,Kesrisinghpur,29.9474531,73.62025
Gajsinghpur|Rajasthan,Rajasthan,Gajsinghpur,29.6576658,73.4404763
Padampur|Rajasthan,Rajasthan,Padampur,29.7093806,73.62449
Raisinghnagar|Rajasthan,Rajasthan,Raisinghnagar,29.535814,73.4459111
Sadulshahar|Rajasthan,Rajasthan,Sadulshahar,29.9077029,74.1726582
Suratgarh|Rajasthan,Rajasthan,Suratgarh,29.3203309,73.9026728
Sri Vijay Nagar|Rajasthan,Rajasthan,Sri Vijay Nagar,29.236905,73.5270189
Deoli|Rajasthan,Rajasthan,Deoli,25.7600492,75.3755879
Malpura|Rajasthan,Rajasthan,Malpura,26.2888019,75.3729774
Banasthali|Rajasthan,Rajasthan,Banasthali,26.4063103,75.8600789
Niwai|Rajasthan,Rajasthan,Niwai,26.3593233,75.9251042
Todaraisingh|Rajasthan,Rajasthan,Todaraisingh,26.0252473,75.4848698
Tonk|Rajasthan,Rajasthan,Tonk,26.1647019,75.576596
Aligarh|Rajasthan,Rajasthan,Aligarh,25.9649128,76.0830903
Uniara|Rajasthan,Rajasthan,Uniara,25.9159016,76.0273172
Udaipur|Rajasthan,Rajasthan,Udaipur,24.578721,73.6862571
Bhinder|Rajasthan,Rajasthan,Bhinder,24.5033723,74.1859164
Kaladwas|Rajasthan,Rajasthan,Kaladwas,24.5594191,73.7571028
Gogunda|Rajasthan,Rajasthan,Gogunda,24.82305755,73.49261012
Kanor|Rajasthan,Rajasthan,Kanor,24.4336616,74.2646915
Kherwara Chhaoni|Rajasthan,Rajasthan,Kherwara Chhaoni,23.9882815,73.6094662
Bichhri|Rajasthan,Rajasthan,Bichhri,24.5902415,73.8348412
Fatehnagar|Rajasthan,Rajasthan,Fatehnagar,24.8156354,74.0942855
Mavli|Rajasthan,Rajasthan,Mavli,24.792682,73.9745137
Rikhabdeo|Rajasthan,Rajasthan,Rikhabdeo,24.0781195,73.6918806
Salumbar|Rajasthan,Rajasthan,Salumbar,24.1390484,74.0461856
Bhalariya|Rajasthan,Rajasthan,Bhalariya,24.3623285,73.7301331
Chawand|Rajasthan,Rajasthan,Chawand,24.188051,73.810553
Newa Talai|Rajasthan,Rajasthan,Newa Talai,24.3472066,73.7571799
Semari|Rajasthan,Rajasthan,Semari,24.0558895,73.8566686
Gangtok|Sikkim,Sikkim,Gangtok,27.329046,88.6122673
Singtam|Sikkim,Sikkim,Singtam,27.2319975,88.4970841
Upper Tadong|Sikkim,Sikkim,Upper Tadong,27.3208464,88.5963821
Gyalshing|Sikkim,Sikkim,Gyalshing,27.29004,88.2573
Pelling|Sikkim,Sikkim,Pelling,27.3003722,88.2356503
Mangan|Sikkim,Sikkim,Mangan,27.5011476,88.5355333
Jorethang|Sikkim,Sikkim,Jorethang,27.131523,88.2825347
Meli|Sikkim,Sikkim,Meli,27.166996,88.3652122
Namchi|Sikkim,Sikkim,Namchi,27.1661262,88.3651981
Rabongla|Sikkim,Sikkim,Rabongla,27.3065811,88.3639986
Rangpo|Sikkim,Sikkim,Rangpo,27.1744361,88.5303403
Rhenock|Sikkim,Sikkim,Rhenock,27.1746652,88.6443365
Nayabazar|Sikkim,Sikkim,Nayabazar,27.13211,88.2761414
Varadarajanpettai|Tamil Nadu,Tamil Nadu,Varadarajanpettai,11.3590577,79.4169356
Ariyalur|Tamil Nadu,Tamil Nadu,Ariyalur,11.07603595,79.11745538
Kallakudi|Tamil Nadu,Tamil Nadu,Kallakudi,10.9759841,78.9490419
Jayankondam|Tamil Nadu,Tamil Nadu,Jayankondam,11.2119861,79.3648642
Udayarpalayam|Tamil Nadu,Tamil Nadu,Udayarpalayam,11.15881365,79.34441307
Alapakkam|Tamil Nadu,Tamil Nadu,Alapakkam,12.6800844,79.9928832
Chengalpattu|Tamil Nadu,Tamil Nadu,Chengalpattu,12.6840886,79.9836371
Mahindra World City|Tamil Nadu,Tamil Nadu,Mahindra World City,12.7342024,80.0113801
Maraimalai Nagar|Tamil Nadu,Tamil Nadu,Maraimalai Nagar,12.7958223,80.0269097
Singaperumalkoil|Tamil Nadu,Tamil Nadu,Singaperumalkoil,12.8202412,79.9624644
Vallam Chengalpattu|Tamil Nadu,Tamil Nadu,Vallam Chengalpattu,12.6808494,79.9964547
Edakalinadu|Tamil Nadu,Tamil Nadu,Edakalinadu,12.2886808,79.9975916
Acharapakkam|Tamil Nadu,Tamil Nadu,Acharapakkam,12.40759,79.813531
Karunguzhi|Tamil Nadu,Tamil Nadu,Karunguzhi,12.5321066,79.911518
Maduranthakam|Tamil Nadu,Tamil Nadu,Maduranthakam,12.5081836,79.8882285
Chennai|Tamil Nadu,Tamil Nadu,Chennai,12.9269402,80.1146503
Mamallapuram|Tamil Nadu,Tamil Nadu,Mamallapuram,12.6195981,80.1936497
Pudupattinam|Tamil Nadu,Tamil Nadu,Pudupattinam,12.4994913,80.1580619
Tirukalukundram|Tamil Nadu,Tamil Nadu,Tirukalukundram,12.5744549,80.07483375
Alathur|Tamil Nadu,Tamil Nadu,Alathur,12.6930151,80.178989
Kelambakkam|Tamil Nadu,Tamil Nadu,Kelambakkam,12.7871437,80.219987
Kovalam|Tamil Nadu,Tamil Nadu,Kovalam,12.7877434,80.2509334
Muthukadu|Tamil Nadu,Tamil Nadu,Muthukadu,12.8270232,80.240321
One Hub Chennai|Tamil Nadu,Tamil Nadu,One Hub Chennai,12.6592201,80.1764259
Pudupakkam|Tamil Nadu,Tamil Nadu,Pudupakkam,12.8097932,80.2035385
Thiruporur|Tamil Nadu,Tamil Nadu,Thiruporur,12.7258558,80.189518
Nandivaram Guduvancheri|Tamil Nadu,Tamil Nadu,Nandivaram Guduvancheri,12.8362244,80.0658798
Aliyar|Tamil Nadu,Tamil Nadu,Aliyar,10.4625785,76.9905585
Anaimalai|Tamil Nadu,Tamil Nadu,Anaimalai,10.5822989,76.9343247
Kaliyapuram|Tamil Nadu,Tamil Nadu,Kaliyapuram,10.556265,76.943474
Kottur|Tamil Nadu,Tamil Nadu,Kottur,10.5371035,76.98006566
Odaiyakulam|Tamil Nadu,Tamil Nadu,Odaiyakulam,10.5663311,76.9124611
Samathur|Tamil Nadu,Tamil Nadu,Samathur,10.5824327,77.0464666
Vettaikaranpudur|Tamil Nadu,Tamil Nadu,Vettaikaranpudur,10.5644646,76.9173101
Annur|Tamil Nadu,Tamil Nadu,Annur,11.2329709,77.103523
Coimbatore|Tamil Nadu,Tamil Nadu,Coimbatore,11.0600516,77.0679581
Idikarai|Tamil Nadu,Tamil Nadu,Idikarai,11.1178258,76.9686267
Sarcarsamakulam|Tamil Nadu,Tamil Nadu,Sarcarsamakulam,11.1388328,77.03653
Chinnathadagam|Tamil Nadu,Tamil Nadu,Chinnathadagam,11.0808532,76.8713801
Gudalur Coimbatore|Tamil Nadu,Tamil Nadu,Gudalur Coimbatore,11.1696024,76.9516148
Kurudampalayam|Tamil Nadu,Tamil Nadu,Kurudampalayam,11.0844051,76.9391303
Narasimhanaickenpalayam|Tamil Nadu,Tamil Nadu,Narasimhanaickenpalayam,11.1177584,76.9354979
Periyanaickenpalayam|Tamil Nadu,Tamil Nadu,Periyanaickenpalayam,11.1524336,76.9443701
Veerapandi|Tamil Nadu,Tamil Nadu,Veerapandi,11.1696024,76.9516148
Kinathukadavu|Tamil Nadu,Tamil Nadu,Kinathukadavu,10.8221208,77.0179042
Koil Palayam|Tamil Nadu,Tamil Nadu,Koil Palayam,11.018749,76.9851419
Chettipalayam|Tamil Nadu,Tamil Nadu,Chettipalayam,10.9138283,77.0374703
Ettimadai|Tamil Nadu,Tamil Nadu,Ettimadai,10.8906828,76.9082896
Madukkarai|Tamil Nadu,Tamil Nadu,Madukkarai,10.9006591,76.9424838
Malumichampatti|Tamil Nadu,Tamil Nadu,Malumichampatti,10.9043819,76.9988314
Othakalmandapam|Tamil Nadu,Tamil Nadu,Othakalmandapam,10.8832086,76.9937765
Thirumalayampalayam|Tamil Nadu,Tamil Nadu,Thirumalayampalayam,10.87945,76.9307442
Vellalur|Tamil Nadu,Tamil Nadu,Vellalur,10.9799326,77.0290732
Karamadai|Tamil Nadu,Tamil Nadu,Karamadai,11.2393183,76.9600768
Mettupalayam|Tamil Nadu,Tamil Nadu,Mettupalayam,11.26200275,76.88552114
Sirumugai|Tamil Nadu,Tamil Nadu,Sirumugai,11.318228,77.00665
Alanthurai|Tamil Nadu,Tamil Nadu,Alanthurai,10.9541167,76.7905294
Dhaliyur|Tamil Nadu,Tamil Nadu,Dhaliyur,11.0092518,76.8484612
Pooluvapatti|Tamil Nadu,Tamil Nadu,Pooluvapatti,10.9596773,76.8149681
Thenkarai Coimbatore|Tamil Nadu,Tamil Nadu,Thenkarai Coimbatore,10.9366213,76.8432663
Thondamuthur|Tamil Nadu,Tamil Nadu,Thondamuthur,10.9917607,76.8421063
Achipatti|Tamil Nadu,Tamil Nadu,Achipatti,10.6987951,77.0125445
Chinnampalayam|Tamil Nadu,Tamil Nadu,Chinnampalayam,10.656512,77.0359607
Makkinampatti|Tamil Nadu,Tamil Nadu,Makkinampatti,10.6572306,77.0344773
Periya Negamam|Tamil Nadu,Tamil Nadu,Periya Negamam,10.7470722,77.1008245
Pollachi|Tamil Nadu,Tamil Nadu,Pollachi,10.67047305,77.00991259
Suleeswaranpatti|Tamil Nadu,Tamil Nadu,Suleeswaranpatti,10.6498337,77.005177
Zamin Uthukuli|Tamil Nadu,Tamil Nadu,Zamin Uthukuli,10.652003,76.9794626
Arasur|Tamil Nadu,Tamil Nadu,Arasur,10.5546055,77.0285891
Irugur|Tamil Nadu,Tamil Nadu,Irugur,11.0182228,77.0655208
K Madapur|Tamil Nadu,Tamil Nadu,K Madapur,11.0641535,77.1686472
Kangayampalayam|Tamil Nadu,Tamil Nadu,Kangayampalayam,11.0245286,77.1513152
Kaniyur|Tamil Nadu,Tamil Nadu,Kaniyur,11.0441947,77.0470328
Kannampalayam|Tamil Nadu,Tamil Nadu,Kannampalayam,11.0022455,77.09528517
Karumathampatti|Tamil Nadu,Tamil Nadu,Karumathampatti,11.1100826,77.1795817
Mopperipalayam|Tamil Nadu,Tamil Nadu,Mopperipalayam,11.1295336,77.1432614
Pallapalayam|Tamil Nadu,Tamil Nadu,Pallapalayam,10.9926607,77.083787
Pattanam|Tamil Nadu,Tamil Nadu,Pattanam,10.968616,77.0696807
Sulur|Tamil Nadu,Tamil Nadu,Sulur,11.0600516,77.0679581
Valparai|Tamil Nadu,Tamil Nadu,Valparai,10.39017065,76.95120218
Bhuvanagiri|Tamil Nadu,Tamil Nadu,Bhuvanagiri,11.4979403,79.66369723
Parangipettai|Tamil Nadu,Tamil Nadu,Parangipettai,11.4905673,79.7568983
Sethiathoppu|Tamil Nadu,Tamil Nadu,Sethiathoppu,11.4362875,79.5423084
Annamalai Nagar|Tamil Nadu,Tamil Nadu,Annamalai Nagar,11.3899768,79.71224983
Chidambaram|Tamil Nadu,Tamil Nadu,Chidambaram,11.41018075,79.67222018
Killai|Tamil Nadu,Tamil Nadu,Killai,11.447803,79.7679974
Cuddalore|Tamil Nadu,Tamil Nadu,Cuddalore,11.7564329,79.7634644
Kondur|Tamil Nadu,Tamil Nadu,Kondur,11.8673866,79.6762834
Padirikuppam|Tamil Nadu,Tamil Nadu,Padirikuppam,11.747153,79.7354795
Kattumannarkoil|Tamil Nadu,Tamil Nadu,Kattumannarkoil,11.260477,79.5757973
Lalpet|Tamil Nadu,Tamil Nadu,Lalpet,11.2998821,79.5552741
Kurinjipadi|Tamil Nadu,Tamil Nadu,Kurinjipadi,11.5825299,79.64998846
Neyveli|Tamil Nadu,Tamil Nadu,Neyveli,11.535987,79.4824392
Vadalur|Tamil Nadu,Tamil Nadu,Vadalur,11.5551872,79.555067
Melpattampakkam|Tamil Nadu,Tamil Nadu,Melpattampakkam,11.8006619,79.6315836
Nellikuppam|Tamil Nadu,Tamil Nadu,Nellikuppam,11.7737083,79.6699222
Panruti|Tamil Nadu,Tamil Nadu,Panruti,11.71597955,79.52096942
Thorapadi|Tamil Nadu,Tamil Nadu,Thorapadi,11.79507,79.529
Srimushnam|Tamil Nadu,Tamil Nadu,Srimushnam,11.3984017,79.46342646
Pennadam|Tamil Nadu,Tamil Nadu,Pennadam,11.4028109,79.2416716
Tittakudi|Tamil Nadu,Tamil Nadu,Tittakudi,11.442171,79.11525546
Gangaikondan|Tamil Nadu,Tamil Nadu,Gangaikondan,11.5517494,79.4788256
Mangalampet|Tamil Nadu,Tamil Nadu,Mangalampet,11.6338647,79.2791234
Periyakurichi|Tamil Nadu,Tamil Nadu,Periyakurichi,11.5374529,79.5022462
Virudhachalam|Tamil Nadu,Tamil Nadu,Virudhachalam,11.54787515,79.38453998
Dharmapuri|Tamil Nadu,Tamil Nadu,Dharmapuri,12.09680475,78.19304301
Hale Dharmapuri|Tamil Nadu,Tamil Nadu,Hale Dharmapuri,12.1576834,78.1635688
Harur|Tamil Nadu,Tamil Nadu,Harur,12.02388515,78.58505062
Kambainallur|Tamil Nadu,Tamil Nadu,Kambainallur,12.2056532,78.3148099
Kariamangalam|Tamil Nadu,Tamil Nadu,Kariamangalam,12.3055494,78.2091122
Matlampatti|Tamil Nadu,Tamil Nadu,Matlampatti,12.2277348,78.1940222
Periyampatti|Tamil Nadu,Tamil Nadu,Periyampatti,12.249388,78.1964005
Marandahalli|Tamil Nadu,Tamil Nadu,Marandahalli,12.3892972,78.0173547
Palakkodu|Tamil Nadu,Tamil Nadu,Palakkodu,12.3363335,78.00462275
B Mallapuram|Tamil Nadu,Tamil Nadu,B Mallapuram,11.9471804,78.28691936
Kadathur|Tamil Nadu,Tamil Nadu,Kadathur,12.08724,78.290259
Pappireddipatti|Tamil Nadu,Tamil Nadu,Pappireddipatti,11.9615573,78.41999362
Papparapatti|Tamil Nadu,Tamil Nadu,Papparapatti,12.1565866,78.1624688
Pennagaram|Tamil Nadu,Tamil Nadu,Pennagaram,12.1125277,77.86772468
Ayyampalayam|Tamil Nadu,Tamil Nadu,Ayyampalayam,10.22608515,77.74743641
Chinnalapatti|Tamil Nadu,Tamil Nadu,Chinnalapatti,10.2767592,77.9218398
Sithayankottai|Tamil Nadu,Tamil Nadu,Sithayankottai,10.2692513,77.8323402
Thevarappan Patti|Tamil Nadu,Tamil Nadu,Thevarappan Patti,10.2187057,77.7502151
Adiyanuthu|Tamil Nadu,Tamil Nadu,Adiyanuthu,10.3456114,77.9779265
Balakrishnapuram|Tamil Nadu,Tamil Nadu,Balakrishnapuram,10.3487477,78.0016008
Dindigul|Tamil Nadu,Tamil Nadu,Dindigul,10.3303299,78.06739791
Agaram|Tamil Nadu,Tamil Nadu,Agaram,10.4619158,77.9338846
Kannivadi|Tamil Nadu,Tamil Nadu,Kannivadi,10.3793574,77.8299245
Kurumbapatti|Tamil Nadu,Tamil Nadu,Kurumbapatti,10.382471,77.948165
Sriramapuram|Tamil Nadu,Tamil Nadu,Sriramapuram,10.435557,77.8061096
Thadikombu|Tamil Nadu,Tamil Nadu,Thadikombu,10.4594537,77.9346004
Palayam|Tamil Nadu,Tamil Nadu,Palayam,10.7188161,78.1292088
Kodaikanal|Tamil Nadu,Tamil Nadu,Kodaikanal,10.27327535,77.51160822
Pannaikadu|Tamil Nadu,Tamil Nadu,Pannaikadu,10.2817063,77.6306514
Natham|Tamil Nadu,Tamil Nadu,Natham,10.2689998,78.25071185
Ammainaickanur|Tamil Nadu,Tamil Nadu,Ammainaickanur,10.1677158,77.9123297
Batlagundu|Tamil Nadu,Tamil Nadu,Batlagundu,10.1636087,77.7590978
Nilakkottai|Tamil Nadu,Tamil Nadu,Nilakkottai,10.1582061,77.83223783
Pattiveeranpatti|Tamil Nadu,Tamil Nadu,Pattiveeranpatti,10.2084554,77.76104202
Sevugampatti|Tamil Nadu,Tamil Nadu,Sevugampatti,10.1987584,77.8045618
Chatrapatti|Tamil Nadu,Tamil Nadu,Chatrapatti,10.467392,77.6735546
Oddanchatram|Tamil Nadu,Tamil Nadu,Oddanchatram,10.55103975,77.72741029
Ayakudi|Tamil Nadu,Tamil Nadu,Ayakudi,10.45663,77.562324
Balasamudram|Tamil Nadu,Tamil Nadu,Balasamudram,10.4192621,77.4998015
Chinnakalayamputhur|Tamil Nadu,Tamil Nadu,Chinnakalayamputhur,10.4685828,77.4681383
Keeranur Dindigul|Tamil Nadu,Tamil Nadu,Keeranur Dindigul,10.5740913,78.7840059
Neikkarapatti|Tamil Nadu,Tamil Nadu,Neikkarapatti,10.4492656,77.4623972
Palani|Tamil Nadu,Tamil Nadu,Palani,10.49781275,77.5004934
Sivagiripatti|Tamil Nadu,Tamil Nadu,Sivagiripatti,10.4558787,77.531618
Ayyalur|Tamil Nadu,Tamil Nadu,Ayyalur,10.4863885,78.1593261
Eriodu|Tamil Nadu,Tamil Nadu,Eriodu,10.5157226,78.0567549
Vadamadurai|Tamil Nadu,Tamil Nadu,Vadamadurai,10.4409616,78.1008154
Vedasandur|Tamil Nadu,Tamil Nadu,Vedasandur,10.5990268,78.00167705
Ammapettai|Tamil Nadu,Tamil Nadu,Ammapettai,11.6197947,77.7426153
Anthiyur|Tamil Nadu,Tamil Nadu,Anthiyur,11.7144457,77.56793866
Athani|Tamil Nadu,Tamil Nadu,Athani,11.5235297,77.5124292
Nerunjipettai|Tamil Nadu,Tamil Nadu,Nerunjipettai,11.6542644,77.7584731
Appakudal|Tamil Nadu,Tamil Nadu,Appakudal,11.4762198,77.5762703
Bhavani|Tamil Nadu,Tamil Nadu,Bhavani,11.4995804,77.64806738
Jambai|Tamil Nadu,Tamil Nadu,Jambai,11.4712817,77.6420854
Kavindapadi|Tamil Nadu,Tamil Nadu,Kavindapadi,11.426744,77.5577316
Kuruppanaickenpalayam|Tamil Nadu,Tamil Nadu,Kuruppanaickenpalayam,11.4601541,77.689401
Olagadam|Tamil Nadu,Tamil Nadu,Olagadam,11.5562066,77.6484523
Salangapalayam|Tamil Nadu,Tamil Nadu,Salangapalayam,11.4271651,77.5691064
Chithode|Tamil Nadu,Tamil Nadu,Chithode,11.3954841,77.6580812
Erode|Tamil Nadu,Tamil Nadu,Erode,11.3692044,77.67662687
Mettunasuvanpalayam|Tamil Nadu,Tamil Nadu,Mettunasuvanpalayam,11.4340339,77.6766994
Nasiyanur|Tamil Nadu,Tamil Nadu,Nasiyanur,11.3389391,77.6391662
Suriyampalayam|Tamil Nadu,Tamil Nadu,Suriyampalayam,11.3999999,77.6854438
Veerappanchatiram|Tamil Nadu,Tamil Nadu,Veerappanchatiram,11.3485673,77.7119662
Gobichettipalayam|Tamil Nadu,Tamil Nadu,Gobichettipalayam,11.4500997,77.44261878
Kasipalayam|Tamil Nadu,Tamil Nadu,Kasipalayam,10.8789157,77.9363591
Kolappalur|Tamil Nadu,Tamil Nadu,Kolappalur,11.3789239,77.4310279
Kuhalur|Tamil Nadu,Tamil Nadu,Kuhalur,11.4823129,77.4999469
Lakkampatti|Tamil Nadu,Tamil Nadu,Lakkampatti,11.4580205,77.4036949
P Mettupalayam|Tamil Nadu,Tamil Nadu,P Mettupalayam,11.4175923,77.5640962
Periyakodiveri|Tamil Nadu,Tamil Nadu,Periyakodiveri,11.503963,77.2981552
Thookkanaikampalayam|Tamil Nadu,Tamil Nadu,Thookkanaikampalayam,11.5062979,77.3835488
Vaniputhur|Tamil Nadu,Tamil Nadu,Vaniputhur,11.5076289,77.3627483
Chennasamudram|Tamil Nadu,Tamil Nadu,Chennasamudram,11.060611,77.9053752
Kilampadi|Tamil Nadu,Tamil Nadu,Kilampadi,11.2011646,77.8538797
Kodumudi|Tamil Nadu,Tamil Nadu,Kodumudi,11.13381335,77.83421854
Kollankoil|Tamil Nadu,Tamil Nadu,Kollankoil,11.1112416,77.747233
Pasur|Tamil Nadu,Tamil Nadu,Pasur,11.2396105,77.8537988
Sivagiri|Tamil Nadu,Tamil Nadu,Sivagiri,11.119955,77.788266
Unjalur|Tamil Nadu,Tamil Nadu,Unjalur,11.1296037,77.8767706
Vellottamparappu|Tamil Nadu,Tamil Nadu,Vellottamparappu,11.1847369,77.8431603
Vengampudur|Tamil Nadu,Tamil Nadu,Vengampudur,11.1058764,77.8779068
Arachalur|Tamil Nadu,Tamil Nadu,Arachalur,11.1585516,77.6981079
Avalpoondurai|Tamil Nadu,Tamil Nadu,Avalpoondurai,11.231261,77.7181046
Chinniampalayam|Tamil Nadu,Tamil Nadu,Chinniampalayam,11.093394,77.8435176
Modakurichi|Tamil Nadu,Tamil Nadu,Modakurichi,11.235441,77.7780526
Nanjaiuthukuli|Tamil Nadu,Tamil Nadu,Nanjaiuthukuli,11.2655112,77.7713618
Vadugapatti Erode|Tamil Nadu,Tamil Nadu,Vadugapatti Erode,11.1416286,77.7216314
Elathur|Tamil Nadu,Tamil Nadu,Elathur,11.3892578,77.303723
Nambiyur|Tamil Nadu,Tamil Nadu,Nambiyur,11.36148385,77.35019843
Chennimalai|Tamil Nadu,Tamil Nadu,Chennimalai,11.1643156,77.6031691
Kanjikoil|Tamil Nadu,Tamil Nadu,Kanjikoil,11.3673054,77.5943299
Karumandi Chellipalayam|Tamil Nadu,Tamil Nadu,Karumandi Chellipalayam,11.3015699,77.5859045
Mukasipidariyur|Tamil Nadu,Tamil Nadu,Mukasipidariyur,11.2049269,77.5959824
Nallampatti|Tamil Nadu,Tamil Nadu,Nallampatti,11.3419107,77.5365255
Ottapparai|Tamil Nadu,Tamil Nadu,Ottapparai,11.16537,77.5934621
Pallapalayam Erode|Tamil Nadu,Tamil Nadu,Pallapalayam Erode,11.3892562,77.6024151
Perundurai|Tamil Nadu,Tamil Nadu,Perundurai,11.25909855,77.54606363
Pethampalayam|Tamil Nadu,Tamil Nadu,Pethampalayam,11.3439832,77.5550545
Vellode|Tamil Nadu,Tamil Nadu,Vellode,11.2361384,77.6597769
Vijayapuri|Tamil Nadu,Tamil Nadu,Vijayapuri,11.2339659,77.5012864
Ariyappampalayam|Tamil Nadu,Tamil Nadu,Ariyappampalayam,11.3946776,77.0835687
Bhavanisagar|Tamil Nadu,Tamil Nadu,Bhavanisagar,11.4343473,77.06611717
Kembainaickenpalayam|Tamil Nadu,Tamil Nadu,Kembainaickenpalayam,11.5241876,77.3022868
Punjaipuliampatti|Tamil Nadu,Tamil Nadu,Punjaipuliampatti,11.3527597,77.1686472
Sathyamangalam|Tamil Nadu,Tamil Nadu,Sathyamangalam,11.5523741,77.26537577
Chinnasalem|Tamil Nadu,Tamil Nadu,Chinnasalem,11.6354866,78.8809891
Vadakkanandal|Tamil Nadu,Tamil Nadu,Vadakkanandal,11.7819113,78.8360601
Kallakurichi|Tamil Nadu,Tamil Nadu,Kallakurichi,11.7406259,78.9637131
Thiagadurgam|Tamil Nadu,Tamil Nadu,Thiagadurgam,11.7441045,79.0729793
Sankarapuram|Tamil Nadu,Tamil Nadu,Sankarapuram,11.8555913,78.98579671
Arakandanallur|Tamil Nadu,Tamil Nadu,Arakandanallur,11.9752034,79.223115
Manalurpet|Tamil Nadu,Tamil Nadu,Manalurpet,11.9858173,79.1337728
Tirukkoyilur|Tamil Nadu,Tamil Nadu,Tirukkoyilur,11.96371955,79.15013969
Elavanasurkottai|Tamil Nadu,Tamil Nadu,Elavanasurkottai,11.7158618,79.1801135
Ulundurpet|Tamil Nadu,Tamil Nadu,Ulundurpet,11.7020294,79.3181777
Baluchetty Chatram|Tamil Nadu,Tamil Nadu,Baluchetty Chatram,12.8768075,79.6160108
Damal|Tamil Nadu,Tamil Nadu,Damal,12.886576,79.59265
Kancheepuram|Tamil Nadu,Tamil Nadu,Kancheepuram,12.83311,79.710257
Nattapettai|Tamil Nadu,Tamil Nadu,Nattapettai,12.8175992,79.7346294
Sevilimedu|Tamil Nadu,Tamil Nadu,Sevilimedu,12.8081775,79.6863159
Thenambakkam|Tamil Nadu,Tamil Nadu,Thenambakkam,12.8099102,79.7357812
Madambakkam|Tamil Nadu,Tamil Nadu,Madambakkam,12.8566981,80.0547404
Padappai|Tamil Nadu,Tamil Nadu,Padappai,12.8865824,80.0216481
Chennai Free Trade Zone|Tamil Nadu,Tamil Nadu,Chennai Free Trade Zone,13.030375,79.96746
Mevalurkuppam|Tamil Nadu,Tamil Nadu,Mevalurkuppam,13.0040626,79.9937249
Sriperumbudur|Tamil Nadu,Tamil Nadu,Sriperumbudur,12.92199695,79.86833185
Uthiramerur|Tamil Nadu,Tamil Nadu,Uthiramerur,12.61502,79.760806
Ayyampettai Kancheepuram|Tamil Nadu,Tamil Nadu,Ayyampettai Kancheepuram,12.8083218,79.7627079
Thimmaiyanpettai|Tamil Nadu,Tamil Nadu,Thimmaiyanpettai,12.8047451,79.7780332
Walajabad|Tamil Nadu,Tamil Nadu,Walajabad,12.7947909,79.82127
Alagappapuram|Tamil Nadu,Tamil Nadu,Alagappapuram,8.1465722,77.5404459
Anjugrammam|Tamil Nadu,Tamil Nadu,Anjugrammam,8.1544626,77.5791358
Asaripallam|Tamil Nadu,Tamil Nadu,Asaripallam,8.1746566,77.386909
Dharamapuram|Tamil Nadu,Tamil Nadu,Dharamapuram,8.1170051,77.40708
Ganapathipuram|Tamil Nadu,Tamil Nadu,Ganapathipuram,8.131871,77.357598
Gandipuram|Tamil Nadu,Tamil Nadu,Gandipuram,8.0883064,77.5384507
Kanniyakumari|Tamil Nadu,Tamil Nadu,Kanniyakumari,11.0600516,77.0679581
Kottaram|Tamil Nadu,Tamil Nadu,Kottaram,8.1177329,77.5277665
Marungur|Tamil Nadu,Tamil Nadu,Marungur,8.1715369,77.5038933
Mylaudy|Tamil Nadu,Tamil Nadu,Mylaudy,8.1547386,77.5017428
Nagercoil|Tamil Nadu,Tamil Nadu,Nagercoil,9.1943797,77.8876514
Pallanthurai|Tamil Nadu,Tamil Nadu,Pallanthurai,8.0883064,77.5384507
